videoId,quality_ratio,avg_quality,comments
39865,0.0,0.258,5
39866,0.0,0.225,1
39867,0.0,0.3,1
39875,0.0,0.36,1
39879,0.0,0.391,2
39880,0.0,0.225,1
39882,25.0,0.3765,4
39885,0.0,0.17625,4
39886,25.7,0.39648571428571433,280
39893,0.0,0.3,1
39898,14.3,0.3202857142857143,7
39899,0.0,0.255,1
39902,0.0,0.225,1
39906,0.0,0.3363333333333333,3
39909,3.7,0.3069259259259259,27
39910,40.0,0.4915999999999999,10
39912,1.4,0.27509459459459457,74
39913,18.8,0.3656875,16
39922,0.0,0.23399999999999999,4
39932,0.0,0.2925,2
39934,0.0,0.314,1
39938,0.0,0.29117777777777776,45
39939,50.0,0.455,2
39941,0.0,0.23266666666666666,6
39942,0.0,0.255,1
39950,0.0,0.243,1
39951,0.0,0.225,2
39954,0.0,0.255,1
39955,20.0,0.4074,5
39959,0.0,0.309,2
39966,9.1,0.27890909090909094,11
39967,13.2,0.3116315789473684,38
39968,25.0,0.37,4
39969,0.0,0.276375,8
39972,0.0,0.24,2
39983,0.0,0.258,2
39987,0.0,0.401,1
39989,0.0,0.225,1
40003,34.6,0.4688461538461538,26
40010,20.0,0.4135,10
40011,0.0,0.388,1
40022,5.6,0.31805555555555554,18
40031,0.0,0.2956666666666667,3
40032,0.0,0.225,1
40033,0.0,0.25,3
40037,5.3,0.29773684210526313,19
40045,0.0,0.3,1
40050,50.0,0.52245,40
40052,25.0,0.38525000000000004,4
40055,100.0,0.655,1
40063,0.0,0.27749999999999997,2
40066,0.0,0.303,4
40073,0.0,0.32625,4
40079,0.0,0.276,3
40087,42.1,0.5173157894736843,19
40088,0.0,0.36,1
40096,0.0,0.263,2
40098,0.0,0.225,1
40099,25.0,0.35575,4
40112,5.0,0.3073166666666667,60
40114,0.0,0.283,1
40122,12.5,0.3445,8
40125,0.0,0.29,10
40129,0.0,0.225,1
40132,0.0,0.24214285714285716,7
40136,8.3,0.26517669172932334,266
40150,0.0,0.36,1
40154,11.3,0.32860377358490567,53
40156,0.0,0.32371428571428573,7
40157,0.0,0.248,2
40160,0.0,0.225,1
40162,0.0,0.36,1
40167,0.0,0.273,1
40170,8.3,0.23779166666666665,24
40172,10.0,0.19929999999999998,20
40173,0.0,0.225,2
40175,0.0,0.253,5
40176,0.0,0.26366666666666666,3
40185,0.0,0.318,1
40188,0.0,0.253,1
40193,0.0,0.3419411764705882,17
40195,15.0,0.35585,20
40199,4.1,0.28162162162162163,74
40200,0.0,0.36,1
40201,50.0,0.514,2
40209,0.0,0.0,1
40211,0.0,0.225,1
40213,0.0,0.36,1
40214,20.0,0.3476,5
40215,12.5,0.32937500000000003,24
40223,0.0,0.253,1
40225,0.0,0.225,1
40226,0.0,0.24550000000000002,38
40227,0.0,0.365,1
40228,17.7,0.35550839328537165,417
40233,22.0,0.3934146341463414,41
40234,15.6,0.3386888888888889,45
40245,73.3,0.6806666666666668,15
40247,0.0,0.331,3
40248,0.0,0.2625,2
40249,50.0,0.5075000000000001,2
40250,0.0,0.298875,8
40253,9.1,0.291,11
40256,34.5,0.44471428571428573,84
40257,0.0,0.3,1
40259,5.9,0.1405294117647059,17
40262,0.0,0.2924,15
40272,0.0,0.25075000000000003,4
40273,0.0,0.273,1
40274,0.0,0.239,2
40278,10.8,0.2951845275840203,1577
40279,0.0,0.225,1
40280,25.0,0.382,4
40281,0.0,0.3,1
40292,0.0,0.2715,2
40296,0.0,0.3286923076923077,13
40298,0.0,0.225,1
40302,0.0,0.225,2
40305,0.0,0.3,1
40307,50.0,0.53,2
40319,100.0,0.76,1
40321,0.0,0.193,2
40322,33.3,0.4286666666666667,3
40325,0.0,0.36,4
40327,0.0,0.225,1
40331,4.8,0.2889880952380952,84
40342,0.0,0.27899999999999997,7
40346,0.0,0.225,1
40350,37.0,0.45092592592592595,27
40354,0.0,0.2625,2
40358,16.7,0.31816666666666665,6
40364,14.3,0.3627142857142857,7
40369,0.0,0.31,8
40371,0.0,0.246438202247191,89
40374,0.0,0.26975862068965517,29
40377,50.0,0.46775,4
40381,0.0,0.29,1
40390,0.0,0.3,2
40392,0.0,0.225,1
40394,0.0,0.3195588235294118,34
40402,0.0,0.253,9
40404,0.0,0.225,1
40407,0.0,0.23399999999999999,2
40410,20.0,0.3376,10
40411,15.4,0.35315384615384615,13
40424,0.0,0.2685,6
40425,0.0,0.255,1
40426,0.0,0.063,6
40431,0.0,0.24650000000000002,6
40433,0.0,0.225,1
40435,0.0,0.216625,8
40438,0.0,0.225,1
40439,0.0,0.243,1
40441,0.0,0.243,1
40451,0.0,0.27014285714285713,7
40452,0.0,0.318,1
40455,0.0,0.2856666666666667,6
40458,12.5,0.327875,8
40460,0.0,0.26225,4
40465,0.0,0.225,1
40467,33.3,0.4086666666666667,3
40468,0.0,0.24,2
40479,0.0,0.225,2
40481,16.9,0.3565647840531561,301
40490,0.0,0.253,1
40491,10.0,0.32583333333333336,30
40492,28.2,0.4194447949526814,634
40493,0.0,0.29433333333333334,3
40495,0.0,0.225,1
40498,4.9,0.30322400662251653,6040
40499,16.7,0.40700000000000003,6
40504,11.2,0.3400875,80
40506,0.0,0.225,1
40507,0.0,0.225,1
40509,0.0,0.3,2
40512,0.0,0.3,1
40522,0.0,0.273,1
40524,0.0,0.258,2
40536,11.1,0.3427777777777778,18
40538,0.0,0.249,2
40539,0.0,0.36,1
40541,0.0,0.2925,2
40545,0.0,0.34775,4
40547,0.0,0.31071428571428567,7
40551,25.0,0.35150000000000003,4
40552,0.0,0.3018421052631579,19
40555,14.3,0.3414642857142857,28
40556,100.0,0.778,1
40560,0.0,0.23399999999999999,2
40565,100.0,0.718,1
40567,3.8,0.3220384615384615,26
40578,0.0,0.255,1
40582,0.0,0.273,1
40583,0.0,0.225,1
40584,21.8,0.3722607003891051,257
40586,28.6,0.38207142857142856,14
40588,33.3,0.4423333333333333,6
40591,0.0,0.243,1
40592,0.0,0.249,2
40593,0.0,0.3,1
40597,0.0,0.2937857142857143,14
40598,30.2,0.4473953488372093,43
40603,4.4,0.2867352941176471,68
40605,0.0,0.255,1
40607,0.0,0.225,2
40618,0.0,0.225,1
40629,0.0,0.2556,5
40630,0.0,0.258,2
40639,0.0,0.225,1
40642,0.0,0.3,1
40649,0.0,0.23399999999999999,2
40654,0.0,0.225,2
40655,17.6,0.388235294117647,17
40658,0.0,0.225,1
40661,0.0,0.36,1
40663,0.0,0.24033333333333332,3
40670,0.0,0.36,1
40673,17.2,0.35286206896551725,29
40675,12.5,0.32287499999999997,8
40677,0.0,0.231,5
40682,16.7,0.35366666666666663,12
40683,16.7,0.34783333333333327,12
40692,25.2,0.3911854304635762,302
40700,0.0,0.225,2
40705,0.0,0.273622641509434,53
40709,6.7,0.3627333333333333,15
40710,0.0,0.255,1
40713,0.0,0.243,1
40714,0.0,0.2646,5
40717,50.0,0.518,2
40723,39.0,0.45547201492537315,536
40733,0.0,0.284,1
40735,37.5,0.479,8
40737,100.0,0.778,1
40738,0.0,0.273,1
40742,0.0,0.341,3
40744,0.0,0.36064285714285715,14
40748,0.0,0.255,1
40752,0.0,0.243,1
40755,0.0,0.17625000000000002,4
40761,20.5,0.3865897435897436,39
40764,0.0,0.225,1
40767,0.0,0.0,1
40768,40.0,0.4782,5
40772,0.0,0.36,1
40780,0.0,0.3,1
40786,0.0,0.255,1
40791,0.0,0.401,1
40793,100.0,0.728,1
40794,0.0,0.388,1
40800,6.7,0.3278666666666667,15
40801,12.5,0.31575,8
40805,55.1,0.542785046728972,107
40807,0.0,0.243,1
40809,7.1,0.2922857142857143,14
40811,0.0,0.225,1
40812,0.0,0.36,1
40818,0.0,0.22816666666666666,6
40820,20.0,0.39659999999999995,5
40824,1.1,0.27695770804911324,733
40829,0.6,0.27894011976047905,167
40836,0.0,0.36,1
40841,5.9,0.33335294117647063,51
40843,100.0,0.76,1
40847,8.7,0.3571884057971015,69
40854,0.0,0.253,1
40855,0.0,0.26576190476190475,21
40859,0.0,0.255,1
40860,0.0,0.388,1
40863,50.0,0.49725,4
40866,0.0,0.3197931034482759,29
40871,20.1,0.37384518828451885,478
40880,0.0,0.2865,2
40882,100.0,0.76,1
40886,45.8,0.49041035120147874,541
40888,0.0,0.32999999999999996,2
40889,0.0,0.225,1
40890,25.0,0.4435,4
40892,33.3,0.511,3
40899,0.0,0.225,1
40903,14.3,0.3151428571428571,7
40904,16.7,0.35366666666666663,6
40907,0.0,0.225,1
40908,0.0,0.3,1
40909,0.0,0.3075,2
40910,0.0,0.36,1
40914,0.0,0.261,3
40917,20.0,0.3657,10
40929,0.0,0.225,1
40939,0.0,0.30954545454545457,11
40948,24.8,0.43398058252427185,206
40950,0.0,0.23399999999999999,4
40954,0.0,0.272,3
40964,0.0,0.388,1
40966,0.0,0.309,2
40968,0.0,0.273,1
40973,0.0,0.3,1
40974,25.0,0.3755,8
40977,0.0,0.378,1
40982,7.1,0.31017589285714287,1120
40986,0.0,0.35550000000000004,4
40990,0.0,0.3093333333333333,3
40993,0.0,0.225,1
40996,0.0,0.225,1
40998,15.8,0.3698421052631579,19
40999,0.0,0.273,1
41005,0.0,0.231,3
41009,50.0,0.5165,2
41011,0.0,0.2955,2
41016,33.3,0.3993333333333333,3
41019,33.3,0.4343333333333333,3
41020,0.0,0.318,1
41025,0.0,0.28223809523809523,21
41028,0.0,0.225,1
41031,0.0,0.225,1
41033,0.0,0.249,2
41035,0.0,0.255,1
41037,0.0,0.2835,4
41041,0.0,0.2874,5
41042,0.0,0.26084615384615384,13
41046,0.0,0.225,1
41047,0.0,0.29,1
41048,0.0,0.3293333333333333,3
41049,0.0,0.225,1
41050,100.0,0.7,1
41052,0.0,0.2665,2
41063,100.0,0.7,1
41068,0.0,0.2425,2
41069,20.0,0.40759999999999996,5
41075,0.0,0.306,16
41079,3.2,0.32664516129032256,31
41080,0.0,0.225,1
41082,0.0,0.369,2
41091,0.0,0.273,1
41093,43.5,0.5233478260869565,23
41099,0.0,0.3005,2
41104,0.0,0.36,1
41106,3.3,0.2903948339483395,271
41108,0.0,0.255,1
41110,0.0,0.225,2
41117,0.0,0.225,1
41120,0.0,0.266,1
41124,8.3,0.29624999999999996,12
41133,20.0,0.3568,5
41135,4.3,0.28710272934040937,5276
41138,0.0,0.24357142857142858,7
41140,0.0,0.318,1
41145,100.0,0.673,1
41146,0.0,0.26525,4
41151,0.0,0.2915,2
41153,0.0,0.3,1
41154,0.0,0.26775,4
41155,0.0,0.243,1
41156,0.0,0.255,1
41158,100.0,0.769,2
41169,20.9,0.387046511627907,43
41171,0.0,0.253,1
41173,0.0,0.243,1
41177,0.0,0.28049999999999997,2
41181,0.0,0.3113333333333333,3
41182,0.0,0.225,1
41187,25.0,0.36775,4
41188,0.0,0.288,5
41191,0.0,0.225,1
41194,0.0,0.28,2
41196,0.0,0.2826521739130435,23
41206,0.0,0.318,1
41209,0.0,0.23500000000000001,3
41217,0.0,0.225,1
41219,27.3,0.4011818181818182,11
41221,66.7,0.6266666666666666,3
41223,0.0,0.25,3
41224,0.0,0.272,3
41225,0.0,0.255,1
41227,0.0,0.625,1
41231,0.0,0.255,1
41235,0.0,0.225,1
41239,0.0,0.255,1
41241,0.0,0.2845,2
41242,0.0,0.225,1
41243,0.0,0.3,1
41246,0.0,0.286,3
41247,0.0,0.243,1
41251,0.0,0.23399999999999999,2
41259,0.0,0.225,1
41261,0.0,0.378,1
41264,0.0,0.2605,2
41268,0.0,0.225,1
41269,0.0,0.225,1
41270,50.0,0.5155000000000001,2
41271,25.0,0.34375,4
41274,8.2,0.3149795918367347,49
41277,15.7,0.34999212598425194,254
41278,0.0,0.264,6
41292,33.3,0.3833333333333333,3
41294,0.0,0.3275,6
41297,0.0,0.2734285714285714,28
41304,0.0,0.2698,5
41308,38.6,0.4517951807228916,83
41313,0.0,0.302,9
41316,25.0,0.4005,12
41320,0.0,0.23399999999999999,2
41323,0.0,0.243,1
41328,0.0,0.3233333333333333,3
41329,0.0,0.2445,4
41335,0.0,0.2732,5
41336,0.0,0.225,1
41347,0.0,0.243,1
41348,0.0,0.36,1
41352,9.4,0.34871875,32
41357,0.0,0.2998,15
41359,0.0,0.273,1
41361,0.0,0.225,1
41366,0.0,0.255,2
41369,0.0,0.243,1
41375,0.0,0.23399999999999999,2
41380,100.0,0.76,1
41385,10.0,0.3537,10
41388,0.0,0.468,1
41396,50.0,0.46249999999999997,2
41397,0.0,0.3,1
41404,0.0,0.225,2
41405,66.7,0.6043333333333333,3
41411,0.0,0.243,1
41412,0.0,0.2605,6
41415,7.5,0.32668817204301076,186
41417,0.0,0.268,3
41419,20.4,0.41712244897959183,49
41429,0.0,0.225,2
41435,0.0,0.27348,25
41447,20.5,0.41205128205128205,39
41451,0.0,0.255,1
41453,0.0,0.225,2
41459,0.0,0.3120625,16
41467,16.3,0.3208367346938776,49
41468,0.0,0.3105,2
41469,0.0,0.3,1
41471,0.0,0.249,2
41482,6.2,0.32075,16
41496,11.1,0.3581111111111111,9
41499,0.0,0.2864,5
41503,32.1,0.44489285714285715,28
41505,0.0,0.2445,4
41506,0.0,0.0,1
41511,0.0,0.255,1
41512,0.0,0.235,3
41514,100.0,0.728,1
41517,20.0,0.4088,5
41522,20.0,0.353,5
41526,0.0,0.225,1
41529,11.9,0.34683419689119166,193
41530,0.0,0.225,2
41532,5.0,0.27065,20
41533,11.1,0.3002222222222222,27
41537,50.0,0.48533333333333334,6
41545,0.0,0.349,1
41546,12.5,0.3629,40
41547,0.0,0.30815000000000003,20
41551,16.7,0.3978333333333333,6
41554,13.2,0.3402777777777778,144
41565,0.0,0.255,1
41566,8.8,0.27596323529411765,136
41569,0.0,0.225,1
41573,9.4,0.35991304347826086,276
41576,36.7,0.4845,30
41582,5.9,0.30814705882352944,34
41593,10.3,0.32142948717948716,156
41595,0.0,0.225,1
41596,100.0,0.76,1
41601,0.0,0.27725,40
41606,0.0,0.255,1
41610,0.0,0.225,1
41611,3.2,0.2779677419354839,31
41615,25.0,0.33525,4
41618,0.0,0.0,1
41619,0.0,0.26366666666666666,3
41622,0.0,0.260125,8
41624,0.0,0.225,1
41625,0.0,0.314,2
41626,0.0,0.255,1
41631,10.5,0.34978947368421054,19
41633,0.0,0.253,1
41634,100.0,0.718,1
41636,0.0,0.30574999999999997,4
41640,0.0,0.225,1
41646,0.0,0.32401639344262295,61
41647,9.4,0.33347169811320754,53
41648,0.0,0.255,1
41655,66.7,0.6110000000000001,3
41656,0.0,0.249,2
41660,0.0,0.33899999999999997,2
41671,0.0,0.245,3
41676,0.0,0.23685714285714288,7
41677,4.0,0.28644,50
41679,0.0,0.30574999999999997,4
41692,0.0,0.243,1
41693,0.0,0.2325,6
41704,20.0,0.3206,5
41709,0.0,0.19033333333333333,3
41710,25.0,0.4,4
41711,0.0,0.23399999999999999,2
41716,0.0,0.283,1
41719,0.0,0.249,2
41727,0.0,0.225,1
41729,0.0,0.34,3
41730,0.0,0.225,1
41734,0.0,0.253,1
41735,0.0,0.271,1
41736,0.0,0.26592307692307693,13
41737,0.0,0.24825,4
41740,0.0,0.2725,6
41752,33.3,0.41533333333333333,3
41761,75.0,0.704,4
41775,17.9,0.39808130081300813,123
41776,0.0,0.3055,2
41781,0.0,0.36,1
41784,0.0,0.3,1
41787,40.0,0.48979999999999996,5
41790,0.0,0.243,1
41795,0.0,0.243,1
41799,100.0,0.718,1
41800,0.0,0.302,3
41815,0.0,0.28200000000000003,4
41828,0.0,0.3065,6
41829,8.1,0.3121403162055336,506
41830,50.0,0.5205,2
41842,0.0,0.27999999999999997,3
41846,50.0,0.5162179487179487,78
41851,0.0,0.23399999999999999,2
41858,0.0,0.297,3
41859,57.1,0.5711428571428572,7
41863,0.0,0.225,1
41871,0.0,0.258,2
41873,40.0,0.45220000000000005,5
41874,0.0,0.27475,4
41875,30.0,0.43305,20
41877,0.0,0.243,1
41878,15.3,0.36056470588235295,85
41882,100.0,0.76,2
41893,0.0,0.408,3
41898,0.0,0.243,1
41900,0.0,0.36,1
41901,0.0,0.257,3
41904,0.0,0.225,1
41907,37.5,0.4445,8
41908,0.0,0.3403333333333333,3
41910,0.0,0.255,1
41911,0.0,0.3243333333333333,3
41915,0.0,0.225,2
41918,15.0,0.32945,20
41922,0.0,0.239,2
41924,0.0,0.2672727272727273,11
41927,0.0,0.388,1
41929,13.6,0.3421176470588235,221
41930,0.0,0.388,1
41931,50.0,0.4905,2
41936,0.0,0.15,2
41945,0.0,0.2812,5
41947,0.0,0.159,2
41949,0.0,0.24766666666666667,6
41950,0.0,0.255,1
41952,0.0,0.255,1
41956,0.0,0.255,1
41958,0.0,0.28,2
41959,0.0,0.318,1
41965,0.0,0.262,32
41968,0.0,0.3,1
41970,33.3,0.4558333333333333,6
41972,30.0,0.4279,10
41973,0.0,0.243,1
41978,0.0,0.311,3
41985,0.0,0.255,2
41990,25.0,0.38075000000000003,8
41994,100.0,0.9,1
41995,0.0,0.29,1
42000,33.3,0.4013333333333333,3
42001,16.7,0.3453333333333333,6
42003,0.0,0.2855,2
42005,0.0,0.24975,4
42013,0.0,0.31254545454545457,11
42015,0.0,0.3075,2
42016,0.0,0.225,2
42020,0.0,0.2855,2
42022,50.0,0.519,2
42025,7.0,0.31436,100
42030,0.0,0.25033333333333335,3
42031,30.0,0.43085000000000007,20
42034,0.0,0.3278,5
42037,0.0,0.243,1
42038,0.0,0.225,1
42039,0.0,0.243,1
42048,16.7,0.38233333333333336,6
42056,10.6,0.3077441332323997,1321
42059,0.0,0.31683333333333336,6
42061,6.7,0.3048,15
42066,0.0,0.34199999999999997,2
42068,25.0,0.384,8
42070,0.0,0.2992773109243697,119
42075,0.0,0.2955,2
42080,0.0,0.27673333333333333,30
42082,25.0,0.3865,4
42084,0.0,0.3,1
42090,11.1,0.31133333333333335,9
42094,0.0,0.225,1
42096,0.0,0.255,1
42097,42.9,0.4825714285714286,7
42104,0.0,0.24,2
42108,100.0,0.7,1
42109,100.0,0.76,1
42112,0.0,0.2955,2
42116,0.0,0.225,1
42118,0.0,0.28828571428571426,14
42121,0.0,0.24166666666666667,6
42122,50.0,0.455,2
42125,0.0,0.29133333333333333,18
42130,0.0,0.27,3
42136,0.0,0.1125,2
42142,7.1,0.2926428571428571,14
42149,0.0,0.247,3
42150,0.0,0.266,1
42152,50.0,0.51,2
42154,0.0,0.225,2
42156,17.2,0.3493864229765013,383
42165,35.7,0.4189826086956522,115
42167,0.0,0.24,2
42171,100.0,0.655,1
42174,0.0,0.225,1
42177,0.0,0.27302941176470585,34
42178,40.0,0.4774,5
42180,100.0,0.801,1
42181,35.0,0.47009999999999996,20
42182,0.0,0.3075,2
42189,0.0,0.2619230769230769,13
42190,0.0,0.255,1
42194,0.0,0.332,5
42196,40.4,0.4774038461538461,52
42198,33.3,0.43583333333333335,6
42207,0.0,0.36,1
42214,0.0,0.2934285714285714,7
42216,0.0,0.225,1
42219,17.4,0.33818840579710147,69
42220,0.0,0.255,1
42222,11.1,0.30622222222222223,9
42224,0.0,0.255,1
42225,0.0,0.247,3
42226,0.0,0.239,2
42234,14.3,0.4115714285714286,7
42247,0.0,0.225,1
42250,33.3,0.49100000000000005,3
42254,0.0,0.388,1
42256,22.2,0.36166666666666664,9
42257,14.3,0.30457142857142855,7
42264,0.0,0.24,2
42283,0.0,0.225,1
42289,0.0,0.225,1
42291,0.0,0.29033333333333333,3
42292,0.0,0.3,1
42293,0.0,0.225,1
42294,0.0,0.23399999999999999,2
42295,0.0,0.3,1
42302,25.0,0.4655,4
42307,0.6,0.2965213082259663,1009
42310,0.0,0.225,2
42313,14.0,0.3384385964912281,57
42316,0.0,0.24,2
42318,100.0,0.655,1
42319,0.0,0.3,1
42322,0.0,0.225,1
42323,100.0,0.7775,2
42325,0.0,0.225,1
42327,0.0,0.3,1
42339,0.0,0.2793333333333334,3
42340,21.8,0.3815530726256983,179
42350,0.0,0.225,1
42352,0.0,0.255,1
42353,0.0,0.26965217391304347,23
42355,9.4,0.33616110019646367,509
42366,0.0,0.328,1
42368,50.0,0.4715,2
42370,32.8,0.41888524590163934,61
42371,0.0,0.3,1
42375,25.0,0.41416666666666674,12
42378,0.0,0.378,1
42379,0.0,0.273,1
42382,0.0,0.295,32
42387,0.0,0.241,3
42391,26.3,0.3983157894736842,19
42392,0.0,0.318,2
42394,0.0,0.225,1
42397,0.0,0.225,1
42401,0.0,0.23500000000000001,3
42402,0.0,0.3182142857142857,14
42410,45.7,0.5271714285714286,35
42411,22.2,0.3842395209580839,167
42420,23.1,0.40025641025641023,39
42421,0.0,0.25085714285714283,7
42434,0.0,0.24114285714285716,7
42435,0.0,0.29200000000000004,2
42436,0.0,0.32899999999999996,9
42448,0.0,0.283,1
42452,0.0,0.3315,8
42454,0.0,0.253,1
42460,0.0,0.388,1
42461,40.0,0.442,5
42465,36.1,0.452,501
42469,0.0,0.2927692307692308,13
42471,6.5,0.30993548387096775,31
42476,0.0,0.243,1
42481,0.0,0.262,3
42482,0.0,0.237,3
42493,50.0,0.389,2
42508,0.0,0.225,1
42519,0.0,0.3,1
42520,13.0,0.3586086956521739,23
42526,0.0,0.36,1
42534,4.8,0.297047619047619,42
42538,0.0,0.243,1
42542,100.0,0.76,1
42545,0.0,0.273,1
42550,0.0,0.225,1
42553,0.0,0.335,1
42556,22.9,0.39562857142857144,35
42559,0.0,0.255,1
42562,100.0,0.673,1
42563,42.9,0.5142857142857143,7
42564,0.0,0.24,2
42571,0.0,0.225,1
42584,0.0,0.27749999999999997,2
42585,4.7,0.26132186732186735,407
42586,0.0,0.243,1
42594,27.8,0.4305555555555556,18
42595,13.2,0.32307638888888884,144
42598,5.6,0.35094366197183097,71
42600,0.0,0.3,2
42602,0.0,0.300875,8
42604,0.0,0.225,5
42610,0.0,0.26,6
42612,0.0,0.24,2
42613,0.0,0.3366,5
42619,0.0,0.225,2
42623,0.0,0.26722222222222225,9
42625,16.2,0.36048648648648646,37
42628,100.0,0.7,1
42629,0.0,0.225,1
42630,0.0,0.3526666666666667,9
42633,0.0,0.2575,2
42634,0.0,0.341,1
42643,25.0,0.38633333333333336,12
42644,0.0,0.273,1
42647,40.0,0.46543999999999996,25
42648,0.0,0.249,2
42649,0.0,0.2925,2
42660,0.0,0.1125,2
42662,0.0,0.225,1
42666,10.7,0.3417857142857143,28
42672,0.0,0.243,1
42673,11.1,0.33824074074074073,54
42676,25.5,0.3949787234042553,47
42691,0.0,0.225,1
42695,0.0,0.378,1
42702,16.7,0.36283333333333334,6
42705,7.4,0.3471470588235294,68
42706,0.0,0.243,1
42707,100.0,0.728,1
42709,0.0,0.2651428571428572,7
42710,50.0,0.5165,2
42716,0.0,0.255,1
42717,0.0,0.344,2
42718,0.0,0.225,1
42719,0.0,0.2886666666666667,3
42729,0.0,0.225,1
42732,0.0,0.3364,5
42735,20.8,0.37577083333333333,48
42736,33.3,0.3283333333333333,3
42740,0.0,0.24500000000000002,21
42741,5.4,0.31519642857142854,56
42742,0.0,0.225,1
42746,23.8,0.35228571428571426,21
42748,0.0,0.225,1
42752,0.0,0.0,1
42755,0.0,0.25,6
42756,0.0,0.255,1
42759,0.0,0.225,1
42767,14.3,0.30414285714285716,14
42768,0.0,0.26625,4
42770,12.5,0.348125,8
42773,0.0,0.3,1
42777,0.0,0.255,1
42781,5.1,0.28538461538461535,39
42786,26.7,0.39916,150
42794,100.0,0.778,1
42801,0.0,0.2334,5
42805,0.0,0.255,1
42810,0.0,0.225,1
42813,0.0,0.2992,10
42821,0.0,0.24,2
42824,0.0,0.4625,2
42833,0.0,0.225,1
42834,12.0,0.36920000000000003,25
42843,0.0,0.3,1
42844,0.0,0.3,1
42846,0.0,0.318,1
42851,15.9,0.3937715053763441,372
42852,0.0,0.255,1
42853,0.0,0.255,1
42855,0.0,0.25657142857142856,7
42862,50.0,0.455,2
42867,2.2,0.2810149253731343,134
42869,0.0,0.225,1
42874,0.0,0.225,1
42879,0.0,0.30774999999999997,4
42882,14.3,0.3467142857142857,7
42884,0.0,0.28688888888888886,9
42892,4.4,0.3353333333333333,45
42900,0.0,0.248,2
42901,11.2,0.36218656716417913,134
42912,0.0,0.225,1
42915,0.0,0.195,5
42916,57.1,0.5347142857142857,7
42919,0.0,0.341,1
42920,0.0,0.2605,2
42921,0.0,0.31433333333333335,3
42924,0.0,0.30124999999999996,12
42926,12.5,0.361375,8
42932,0.0,0.25633333333333336,3
42934,6.9,0.32972413793103444,29
42935,0.0,0.255,2
42945,0.0,0.0,1
42950,0.0,0.24,2
42951,0.0,0.253,1
42958,0.0,0.31138461538461537,13
42963,0.0,0.316,1
42966,0.0,0.3,1
42968,0.0,0.20099999999999998,5
42976,0.0,0.27875,24
42978,0.0,0.225,1
42981,0.0,0.0,1
42985,0.0,0.36,1
42987,100.0,0.778,1
42996,10.3,0.3131538461538461,39
42997,0.0,0.3,1
42999,0.0,0.28874999999999995,40
43007,0.0,0.36,1
43012,0.0,0.3,1
43017,0.0,0.3,1
43031,2.4,0.3419047619047619,42
43037,0.0,0.36,1
43039,6.2,0.3143125,16
43040,0.0,0.255,1
43043,0.0,0.273,1
43046,0.0,0.24,2
43053,34.2,0.4203421052631579,38
43055,0.0,0.236,6
43056,6.5,0.26861290322580644,31
43058,0.0,0.225,3
43059,0.0,0.225,1
43063,0.0,0.243,2
43070,0.0,0.323,2
43079,16.7,0.4005,12
43081,0.0,0.239,2
43086,0.0,0.225,1
43089,13.3,0.3484,15
43091,2.2,0.2647948557089084,1594
43092,100.0,0.778,1
43094,0.0,0.225,1
43097,0.0,0.273,1
43098,25.0,0.427,4
43099,4.8,0.3302380952380952,21
43104,0.0,0.225,2
43105,0.0,0.3,1
43107,50.0,0.4665,2
43108,0.0,0.0,1
43110,0.0,0.3075,2
43114,0.0,0.378,2
43122,22.0,0.38,50
43125,0.0,0.3182222222222222,9
43132,0.0,0.2565555555555556,9
43148,18.5,0.3696481481481481,108
43154,0.0,0.225,2
43155,0.0,0.28361904761904766,21
43156,0.0,0.253,1
43166,22.2,0.3492222222222222,9
43169,0.0,0.341,1
43176,0.0,0.266,3
43178,0.0,0.43025,4
43181,0.0,0.2625,2
43182,0.0,0.255,1
43183,0.0,0.225,1
43184,0.0,0.2625,2
43185,33.3,0.3833333333333333,3
43188,0.0,0.253,1
43204,0.0,0.33799999999999997,2
43206,33.3,0.4240833333333333,60
43222,10.3,0.309047619047619,126
43223,0.0,0.273,1
43230,8.0,0.342,25
43234,50.0,0.46249999999999997,2
43236,22.2,0.4137777777777778,9
43238,0.0,0.28933333333333333,3
43240,11.6,0.3622898550724638,69
43245,0.0,0.225,1
43249,0.0,0.27133333333333337,3
43257,0.0,0.318,1
43259,2.4,0.2975294117647059,85
43269,0.0,0.2295,4
43272,0.0,0.243,1
43278,0.0,0.365,1
43280,0.0,0.225,1
43281,100.0,0.778,1
43286,0.0,0.344,2
43293,20.0,0.39508000000000004,50
43298,0.0,0.0,1
43302,0.0,0.0,1
43303,0.0,0.264,2
43308,0.0,0.263125,8
43322,10.2,0.309109375,128
43323,33.3,0.3833333333333333,3
43324,0.0,0.24,4
43333,0.0,0.235,3
43338,0.0,0.225,1
43339,0.0,0.225,2
43341,0.0,0.318,1
43344,0.0,0.35506666666666664,15
43352,0.0,0.28612195121951217,164
43359,0.0,0.27749999999999997,2
43362,0.0,0.23399999999999999,2
43364,0.0,0.388,1
43366,33.3,0.3833333333333333,3
43369,33.3,0.49133333333333334,3
43373,33.3,0.43422222222222223,9
43377,100.0,0.7895000000000001,2
43379,0.0,0.3015,2
43382,0.0,0.225,1
43383,29.0,0.39564976958525344,434
43384,0.0,0.225,1
43391,6.2,0.3119289719626168,1070
43392,2.7,0.288646017699115,113
43393,0.0,0.3165,2
43397,0.0,0.225,1
43399,18.2,0.36685454545454543,110
